704091,45631,"14",,10014,6,753,,,,,0,,69.00,,,
704091,45631,"12",,10014,6,759,,,,,0,,56.00,,,
704091,45631,,,10014,6,763,,,,,0,"POMO]NA",39.00,,,
704091,45631,,,19930,5,765,,,,,0,,9.00,,,
704091,45631,,,19930,5,767,,,,,0,,4.00,,,
704091,45631,,,19930,5,769,,,,,0,,9.00,,,
704091,45631,"10",,19920,6,773,,,,,0,,30.00,,,
704091,45631,,,19930,5,775,,,,,0,,92.00,,,
704091,45631,,,19930,5,777,,,,,0,,32.00,,,
704091,45631,,,19930,5,779,,,,,0,,39.00,,,
704091,45631,,,19930,5,781,,,,,0,,103.00,,,
704091,45631,,,19930,5,797,,,,,0,,220.00,,,
704091,45631,"8",,10014,6,802,,1,,,0,,101.00,,,
704091,45631,"6",,19920,5,806,,1,,,0,,878.00,,,
704091,45631,,,19920,5,808,,1,,,0,,43.00,,,
704091,45631,,,19920,5,810,,1,,,0,,151.00,,,
704091,45631,,,19920,5,814,,1,,,0,,302.00,,,
704091,45631,,,19920,5,816,,1,,,0,,231.00,,,
704091,45631,,,19920,5,820,,1,,,0,,67.00,,,
704091,45631,"4",,10014,6,824,,,,,0,,72.00,,,
704091,45631,,,19930,5,828,,,,,0,,15.00,,,
704091,45631,,,19930,5,830,,,,,0,,19.00,,,
704091,45631,"2",,10120,6,834,,1,,,0,"UPRAVNA",478.00,,,
704091,45631,,,19930,5,836,,1,,,0,,365.00,,,
704091,45631,,,19930,5,838,,1,,,0,,328.00,,,
704091,45631,,,19930,5,840,,1,,,0,,213.00,,,
704091,45631,,,19930,5,842,,1,,,0,,205.00,,,
704091,45631,,,19930,5,844,,1,,,0,,145.00,,,
704091,125744,,,19930,6,848,,1,1,,0,,77.00,,,
704091,125744,,,19930,5,850,,1,,,0,,14.00,,,
704091,48998,"3",,10014,6,854,,1,,,0,,30.00,,,
704091,48998,"5",,10014,5,858,,1,1,,0,,104.00,,,
704091,48998,,,10050,5,862,,1,,,0,,8.00,,,
704091,48998,,,10050,5,864,,1,,,0,,14.00,,,
704091,48998,"5","A",10014,6,869,,,,,0,,28.00,,,
704091,48998,,,19930,5,873,,,,,0,,20.00,,,
704091,48998,,,19930,5,875,,,,,0,,80.00,,,
704091,125744,,,23103,6,908,,,,,0,"DEO",191.00,,,
704091,125744,,,23103,6,911,,,,,0,"-DEO",54.00,,,
704091,48998,"7",,10014,6,914,,,,,0,,117.00,,,
704091,48998,,,19930,5,916,,,,,0,,17.00,,,
704091,125744,,,23103,6,935,,,,,0,,249.00,,,
704091,125744,,,23104,6,938,,,,,0,,60.00,,,
704091,48998,,,10094,6,942,,,,,0,,10.00,,,
704091,48998,"11",,10014,6,946,,,,,0,,183.00,,,
704091,48998,"13",,10014,6,952,,,,,0,,36.00,,,
704091,48998,"15",,10014,6,957,,,,,0,,73.00,,,
704091,48998,,,19930,5,959,,,,,0,,11.00,,,
704091,48998,,,23106,6,968,,,,,0,"DEO",383.00,,,
704091,125744,,,10014,6,979,,1,,,0,,40.00,,,
704091,125744,,,19930,5,981,,1,,,0,,26.00,,,
704091,125744,,,19930,5,989,,1,,,0,,34.00,,,
704091,48998,"23",,10030,3,993,,1,,1,0,,85.00,,,
704091,48998,"21",,10030,6,997,,,,,0,,112.00,,,
704091,125744,,,10014,6,1001,,,,,0,,75.00,,,
704091,125744,,,19930,5,1003,,,,,0,,38.00,,,
704091,125744,,,19930,5,1005,,,,,0,,10.00,,,
704091,125744,,,23103,6,1011,,,,,0,,107.00,,,
704091,125744,,,19930,5,1014,,,,,0,,31.00,,,
704091,125744,,,19930,5,1016,,,,,0,,6.00,,,
704091,125744,,,23103,6,1020,,,,,0,,399.00,,,
704091,48998,,,23103,6,1023,,,,,0,,21.00,,,
704091,45534,,,19920,6,1034,,1,,,0,,44.00,,,
704091,48998,"34-36",,10010,6,1048,,1,5,1,0,,721.00,,,
704091,125744,"15",,10014,6,1051,,1,,,0,,56.00,,,
704091,125744,,,19930,5,1053,,,,,0,,8.00,,,
704091,125744,,,10050,6,1055,,1,,,0,,13.00,,,
704091,45824,"11","B",10030,6,1068,,1,,1,0,"SA GALERIJOM",65.00,,,
704091,45824,"11","A",10030,6,1070,,1,,1,0,,50.00,,,
704091,45824,,,10030,7,1072,,1,,,0,,199.00,,,
704091,45824,"11","V",19930,5,1074,,,,,0,,131.00,,,
704091,45652,"20",,19930,5,1081,,,,,0,,100.00,,,
704091,45824,"11",,10014,6,1087,,1,,,0,,101.00,,,
704091,45652,"16",,19930,5,1091,,,,,0,,82.00,,,
704091,45652,,,19930,5,1093,,,,,0,,34.00,,,
704091,48998,"38-40",,10010,6,1097,,1,6,,0,,710.00,,,
704091,45824,"9",,10014,6,1100,,1,,,0,,81.00,,,
704091,45824,,,19930,5,1102,,,,,0,,24.00,,,
704091,45296,,,19930,5,1106,,,,,0,,41.00,,,
704091,45824,"2",,10010,6,1110,1,1,3,,0,,374.00,,,
704091,45824,"4",,10010,6,1113,,1,3,,0,,378.00,,,
704091,45824,"6",,10010,6,1116,1,1,3,,0,,375.00,,,
704091,45824,"8",,10010,6,1119,,1,3,,0,,381.00,,,
704091,45824,"10",,10010,6,1122,,1,3,,0,,381.00,,,
704091,45824,"12",,10010,6,1125,,1,3,,0,,375.00,,,
704091,45824,"14",,10010,6,1128,,1,3,,0,,384.00,,,
704091,48998,"42-46",,10010,6,1131,,1,4,1,0,,674.00,,,
704091,48998,"50",,10010,6,1135,,1,4,1,0,,684.00,,,
704091,48998,"52-54",,10010,6,1139,,1,4,,0,,731.00,,,
704091,125744,,,10014,6,1167,,,,,0,,73.00,,,
704091,125744,,,10014,6,1171,,,,,0,,37.00,,,
704091,125744,,,23103,6,1186,,,,,0,,518.00,,,
704091,125744,,,23106,6,1189,,,,,0,,75.00,,,
704091,125744,,,23106,6,1192,,,,,0,,279.00,,,
704091,45534,"1",,10014,6,1195,,,,,0,,65.00,,,
704091,45534,,,19930,5,1202,,,,,0,,66.00,,,
704091,45534,,,19920,6,1204,,1,,,0,,46.00,,,
704091,45652,"22",,10014,1,1211,,,,,0,,84.00,,,
704091,45652,"24",,10014,1,1213,,,,,0,,83.00,,,
704091,45824,"17",,19930,5,1218,,,,,0,,65.00,,,
704091,45824,"19",,19930,5,1225,,,,,0,,62.00,,,
704091,45824,,,19930,5,1227,,,,,0,,10.00,,,
704091,45824,"21",,10014,6,1233,,1,,,0,,123.00,,,
704091,45824,"16",,10010,6,1237,,1,3,,0,,358.00,,,
704091,45824,"18",,10010,6,1240,,1,3,,0,,393.00,,,
704091,48998,"26-28",,10010,6,1243,,1,5,1,0,,697.00,,,
704091,48998,"30-32",,10010,6,1246,,1,5,1,0,,737.00,,,
704091,45824,"20",,10010,6,1254,,1,3,,0,,362.00,,,
704091,45652,"26",,10014,6,1257,,1,,,0,,68.00,,,
704091,45824,"23",,10014,6,1263,,,,,0,,98.00,,,
704091,45824,"22",,10010,6,1267,,1,3,,0,,383.00,,,
704091,45652,,,19930,5,1271,,,,,0,,8.00,,,
704091,45652,,,19930,5,1273,,,,,0,,16.00,,,
704091,45652,"28",,19930,5,1275,,,,,0,,13.00,,,
704091,45652,"30",,10014,6,1280,,1,,,0,,61.00,,,
704091,45652,,,19930,5,1282,,,,,0,,21.00,,,
704091,45652,,,19930,5,1284,,,,,0,,7.00,,,
704091,45652,,,19930,5,1286,,,,,0,,17.00,,,
704091,45824,"27",,10014,6,1291,,,,,0,,112.00,,,
704091,45824,"29",,10094,6,1296,,1,2,,0,,124.00,,,
704091,45652,,,19930,5,1301,,,,,0,,19.00,,,
704091,45824,"25",,10030,6,1305,1,1,,1,0,,145.00,,,
704091,45824,"24",,10010,6,1309,,1,3,,0,,399.00,,,
704091,45824,"29",,10094,6,1313,,1,2,,0,,58.00,,,
704091,48998,,,23106,6,1318,,,,,0,"-DEO",5.00,,,
704091,48998,,,23106,6,1321,,,,,0,"- DEO",9.00,,,
704091,45557,"20",,10014,6,1324,,1,,,0,,116.00,,,
704091,45557,,,10040,3,1326,,1,,,0,,41.00,,,
704091,45824,"29","A",10010,6,1332,1,1,2,1,0,,279.00,,,
704091,45557,"18",,10014,6,1342,,1,,,0,,116.00,,,
704091,45652,"32",,10014,6,1351,,1,,,0,,20.00,,,
704091,45652,,,19930,5,1353,,,,,0,,11.00,,,
704091,45652,,,19930,5,1355,,,,,0,,6.00,,,
704091,45652,"34",,10014,6,1359,,1,,,0,,45.00,,,
704091,45652,"36",,10014,6,1363,,1,1,,0,,112.00,,,
704091,45652,,,19920,6,1365,,1,,,0,"LOKAL",42.00,,,
704091,45652,"38",,10030,6,1369,,1,,,0,,91.00,,,
704091,45652,,,19930,5,1371,,,,,0,,21.00,,,
704091,45557,,,19930,5,1382,,,,,0,,33.00,,,
704091,45557,,,19930,5,1384,,,,,0,,21.00,,,
704091,45557,"11",,19930,5,1398,,,,,0,,54.00,,,
704091,45557,,,10014,5,1402,,1,,,0,,18.00,,,
704091,45557,,,19930,5,1406,,1,,,0,,24.00,,,
704091,45557,"9",,10014,6,1409,,1,,,0,,71.00,,,
704091,45557,,,19930,5,1413,,1,,,0,,25.00,,,
704091,45557,"15",,19930,5,1431,,1,,,0,,195.00,,,
704091,48998,,,19930,5,1441,,,,,0,,53.00,,,
704091,48998,"24",,10030,3,1461,,1,1,,0,,129.00,,,
704091,48998,,,19930,5,1463,,,,,0,,43.00,,,
704091,48998,"22",,10030,6,1467,1,1,2,1,0,,256.00,,,
704091,45824,"30",,10014,6,1481,,,,,0,,125.00,,,
704091,125744,,,19930,5,1496,,,,,0,,175.00,,,
704091,48998,"14","A",19920,5,1519,,,,,0,,167.00,,,
704091,48998,"14",,10014,6,1531,,1,,,0,,113.00,,,
704091,45824,"42",,10014,6,1547,,,,,0,,84.00,,,
704091,45824,"40",,10014,6,1557,,1,,,0,,79.00,,,
704091,45824,"37",,10014,6,1577,,,,,0,,126.00,,,
704091,45652,"46",,19930,5,1606,,,,,0,,96.00,,,
704091,45652,,,19930,5,1608,,,,,0,,47.00,,,
704091,45824,"45",,10014,6,1617,,,,,0,,128.00,,,
704091,45451,"24",,10010,6,1621,,1,2,,0,,224.00,,,
704091,45451,"26",,10030,6,1629,,1,3,1,0,,365.00,,,
704091,45451,"28",,10030,6,1642,1,1,3,,0,,253.00,,,
704091,45451,,,19930,5,1644,,,,,0,,82.00,,,
704091,45451,"30",,19930,5,1649,,,,,0,,67.00,,,
704091,45451,,,19930,5,1651,,,,,0,,26.00,,,
704091,45451,,,19930,5,1656,,,,,0,,121.00,,,
704091,45451,,,19930,5,1658,,,,,0,,83.00,,,
704091,45451,,,19930,5,1660,,,,,0,,77.00,,,
704091,45451,,,19930,5,1662,,,,,0,,42.00,,,
704091,45451,,,19930,5,1664,,,,,0,,8.00,,,
704091,45451,,,19920,6,1666,,,,,0,"PRIVREDNA ",146.00,,,
704091,45451,"32",,10030,6,1673,,1,1,,0,,186.00,,,
704091,45451,"34",,10014,6,1678,,1,,,0,,72.00,,,
704091,45451,,,19930,5,1683,,,,,0,,5.00,,,
704091,45451,,,19930,5,1685,,,,,0,,6.00,,,
704091,45451,"36,36","A",10010,6,1691,,1,1,,0,,302.00,,,
704091,45451,,,19930,5,1694,,,,,0,,108.00,,,
704091,45451,,,19930,5,1696,,,,,0,,44.00,,,
704091,45451,,,19930,5,1698,,,,,0,,60.00,,,
704091,45451,,,19930,5,1702,,,,,0,,30.00,,,
704091,45451,,,19930,5,1706,,,,,0,,178.00,,,
704091,45631,,,19930,5,1709,,1,,,0,,225.00,,,
704091,45631,,,19930,5,1711,,1,,,0,,214.00,,,
704091,45631,,,19930,5,1713,,1,,,0,,307.00,,,
704091,45631,"5",,10014,6,1736,,1,,,0,,31.00,,,
704091,45631,,,19930,5,1738,,1,,,0,,17.00,,,
704091,45631,"7",,10014,6,1745,,1,,,0,,90.00,,,
704091,45631,,,10050,6,1747,,,,,0,,37.00,,,
704091,45631,,,22200,6,1749,,,,,0,,46.00,,,
704091,45631,,,22200,6,1751,,1,,,0,,33.00,,,
704091,45631,,,19920,6,1753,,1,,,0,,62.00,,,
704091,45631,"9",,10014,6,1760,,1,,,0,,62.00,,,
704091,45631,"11",,10014,6,1767,,1,1,,0,,95.00,,,
704091,45631,,,19930,5,1769,,,,,0,,55.00,,,
704091,45631,,,19930,5,1771,,,,,0,,47.00,,,
704091,45631,,,19930,5,1773,,,,,0,,12.00,,,
704091,45631,,,19930,5,1775,,,,,0,,5.00,,,
704091,45631,"13","A",10014,6,1782,,1,,,0,,86.00,,,
704091,45631,,,19930,5,1784,,,,,0,,21.00,,,
704091,45631,,,19930,5,1786,,,,,0,,16.00,,,
704091,45631,,,19930,5,1788,,,,,0,,8.00,,,
704091,45631,"13",,10014,6,1793,,1,,,0,,82.00,,,
704091,45631,"15",,10014,6,1814,,,,,0,,134.00,,,
704091,45631,,,10050,3,1816,,1,,,0,"EKONOMSKI OBJEKAT",14.00,,,
704091,45631,,,10014,5,1818,,1,,,0,,219.00,,,
704091,45631,"17",,10014,6,1829,,1,,,0,,95.00,,,
704091,45631,,,10050,1,1831,,,,,0,,43.00,,,
704091,45631,,,10050,1,1833,,,,,0,,68.00,,,
704091,45631,,,10050,6,1839,,,,,0,,14.00,,,
704091,45631,"19",,10014,6,1843,,1,,,0,,82.00,,,
704091,45631,"21",,10014,6,1849,,,,,0,,76.00,,,
704091,45631,,,10050,6,1853,,,,,0,,11.00,,,
704091,45631,,,19930,5,1855,,,,,0,,113.00,,,
704091,139901,,,23103,6,1863,,,,,0,,143.00,,,
704091,45770,"2","A",10014,6,1882,,1,,,0,,95.00,,,
704091,45770,,,19930,5,1884,,1,,,0,,11.00,,,
704091,139901,,,19930,5,1911,,,,,0,,45.00,,,
704091,139901,,,19930,5,1913,,,,,0,,13.00,,,
704091,139901,,,19930,5,1915,,,,,0,,31.00,,,
704091,125744,,,23106,6,1927,,,,,0,,939.00,,,
704091,139901,,,23106,6,1936,,,,,0,,745.00,,,
704091,45617,"10",,19930,5,1941,,,,,0,,42.00,,,
704091,45617,,,19930,5,1943,,,,,0,,41.00,,,
704091,45617,,,19930,5,1947,,,,,0,,9.00,,,
704091,45267,"20",,10014,6,1951,,,,,0,,60.00,,,
704091,45267,,,19930,5,1953,,,,,0,,21.00,,,
704091,45267,"14",,19930,5,1963,,,,,0,,51.00,,,
704091,45267,"16",,19930,5,1970,,,,,0,,92.00,,,
704091,45267,,,19930,5,1972,,,,,0,,34.00,,,
704091,45267,,,19930,5,1974,,1,,,0,,10.00,,,
704091,45646,"2",,10014,6,1981,,1,,,0,,81.00,,,
704091,45267,"18",,10014,6,1986,,,,,0,,66.00,,,
704091,45267,,,19930,5,1988,,,,,0,,44.00,,,
704091,139901,,,19930,5,1993,,,,,0,,17.00,,,
704091,45267,,,10014,6,1998,,,,,0,,24.00,,,
704091,45267,,,19930,5,2001,,,,,0,,7.00,,,
704091,139901,"22",,10014,5,2010,,,,,0,,347.00,,,
704091,45646,,,10014,6,2017,,1,,,0,,104.00,,,
704091,45646,,,10014,5,2022,,1,,,0,,83.00,,,
704091,139901,,,19930,5,2035,,,,,0,,112.00,,,
704091,45267,"12",,19930,5,2040,,,,,0,,74.00,,,
704091,45267,,,19930,5,2042,,,,,0,,16.00,,,
704091,45267,,,19930,5,2044,,,,,0,,11.00,,,
704091,45267,"26",,10014,6,2049,,1,,,0,,134.00,,,
704091,45267,,,19930,5,2051,,,,,0,,31.00,,,
704091,45267,,,19930,5,2055,,,,,0,,89.00,,,
704091,45646,"24",,19930,5,2063,,,,,0,,72.00,,,
704091,45646,,,19930,5,2065,,,,,0,,37.00,,,
704091,45646,,,19930,5,2067,,,,,0,,24.00,,,
704091,45646,"26",,10014,2,2069,,1,1,,0,,108.00,,,
704091,45646,"30",,10014,7,2075,,1,,,0,,126.00,,,
704091,45646,,,19930,5,2077,,,,,0,,39.00,,,
