723070,130,1,2,,7/6/2007 0:00:00,
723070,131,2,2,,7/6/2007 0:00:00,2/27/2009 12:52:04
723070,132,2,1,,7/6/2007 0:00:00,5/17/2013 11:02:27
723070,133,1,2,,7/6/2007 0:00:00,
723070,134,2,1,,7/6/2007 0:00:00,4/11/2014 7:41:06
723070,135,1,2,,7/6/2007 0:00:00,
723070,136,2,1,,7/6/2007 0:00:00,4/8/2011 12:59:29
723070,137,1,2,,7/6/2007 0:00:00,
723070,138,2,1,,7/6/2007 0:00:00,4/8/2011 12:59:29
723070,139,1,2,,7/6/2007 0:00:00,
723070,140,2,1,,7/6/2007 0:00:00,4/8/2011 12:59:29
723070,141,1,2,,7/6/2007 0:00:00,
723070,142,2,1,,7/6/2007 0:00:00,7/20/2011 14:09:31
723070,143,1,2,,7/6/2007 0:00:00,
723070,144,1,3,,7/6/2007 0:00:00,
723070,145,1,2,,7/6/2007 0:00:00,
723070,146,2,3,,7/6/2007 0:00:00,4/23/2008 15:20:11
723070,147,1,2,,7/6/2007 0:00:00,
723070,148,2,3,,7/6/2007 0:00:00,4/23/2008 15:20:11
723070,149,1,2,,7/6/2007 0:00:00,
723070,150,1,3,,7/6/2007 0:00:00,
723070,151,1,2,,7/6/2007 0:00:00,
723070,152,1,2,,7/6/2007 0:00:00,
723070,153,2,1,,7/6/2007 0:00:00,7/20/2011 14:09:31
723070,154,1,2,,7/6/2007 0:00:00,
723070,155,2,1,,7/6/2007 0:00:00,7/20/2011 14:09:31
723070,156,1,2,,7/6/2007 0:00:00,
723070,157,2,1,,7/6/2007 0:00:00,7/20/2011 14:09:31
723070,158,1,2,,7/6/2007 0:00:00,
723070,159,2,1,,7/6/2007 0:00:00,7/20/2011 14:09:31
723070,160,1,2,,7/6/2007 0:00:00,
723070,161,2,1,,7/6/2007 0:00:00,7/20/2011 14:09:31
723070,162,1,2,,7/6/2007 0:00:00,
723070,163,2,1,,7/6/2007 0:00:00,6/24/2010 11:05:03
723070,164,1,2,,7/6/2007 0:00:00,
723070,165,1,3,,7/6/2007 0:00:00,
723070,166,1,2,,7/6/2007 0:00:00,
723070,167,2,1,,7/6/2007 0:00:00,6/24/2010 11:05:03
723070,168,1,2,,7/6/2007 0:00:00,
723070,169,1,3,,7/6/2007 0:00:00,
723070,170,1,2,,7/6/2007 0:00:00,
723070,171,2,1,,7/6/2007 0:00:00,6/24/2010 11:05:03
723070,172,1,2,,7/6/2007 0:00:00,
723070,173,2,1,,7/6/2007 0:00:00,6/24/2010 11:05:03
723070,174,1,2,,7/6/2007 0:00:00,
723070,175,1,1,,7/6/2007 0:00:00,
723070,176,1,2,,7/6/2007 0:00:00,
723070,177,1,3,,7/6/2007 0:00:00,
723070,178,1,2,,7/6/2007 0:00:00,
723070,179,1,3,,7/6/2007 0:00:00,
723070,180,1,2,,7/6/2007 0:00:00,
723070,181,1,3,,7/6/2007 0:00:00,
723070,182,1,2,,7/6/2007 0:00:00,
723070,183,1,3,,7/6/2007 0:00:00,
723070,184,1,2,,7/6/2007 0:00:00,
723070,185,1,3,,7/6/2007 0:00:00,
723070,186,1,2,,7/6/2007 0:00:00,
723070,187,1,3,,7/6/2007 0:00:00,
723070,188,1,2,,7/6/2007 0:00:00,
723070,189,1,2,,7/6/2007 0:00:00,
723070,190,1,1,,7/6/2007 0:00:00,
723070,191,1,2,,7/6/2007 0:00:00,
723070,192,2,1,,7/6/2007 0:00:00,11/25/2011 9:06:13
723070,193,1,2,,7/6/2007 0:00:00,
723070,194,1,1,,7/6/2007 0:00:00,
723070,195,1,2,,7/6/2007 0:00:00,
723070,196,1,1,,7/6/2007 0:00:00,
723070,197,1,2,,7/6/2007 0:00:00,
723070,198,1,2,,7/6/2007 0:00:00,
723070,199,1,1,,7/6/2007 0:00:00,
723070,200,1,2,,7/6/2007 0:00:00,
723070,201,1,1,,7/6/2007 0:00:00,
723070,202,1,2,,7/6/2007 0:00:00,
723070,203,2,1,,7/6/2007 0:00:00,6/24/2010 11:05:03
723070,204,1,2,,7/6/2007 0:00:00,
723070,205,1,3,,7/6/2007 0:00:00,
723070,206,1,2,,7/6/2007 0:00:00,
723070,207,2,1,,7/6/2007 0:00:00,6/24/2010 11:05:03
723070,208,1,2,,7/6/2007 0:00:00,
723070,209,2,1,,7/6/2007 0:00:00,6/24/2010 11:05:03
723070,210,1,2,,7/6/2007 0:00:00,
723070,211,1,1,,7/6/2007 0:00:00,
723070,212,1,2,,7/6/2007 0:00:00,
723070,213,2,1,,7/6/2007 0:00:00,6/24/2010 11:05:03
723070,214,1,2,,7/6/2007 0:00:00,
723070,215,2,1,,7/6/2007 0:00:00,6/8/2011 7:27:21
723070,216,1,2,,7/6/2007 0:00:00,
723070,217,1,3,,7/6/2007 0:00:00,
723070,218,1,2,,7/6/2007 0:00:00,
723070,219,1,3,,7/6/2007 0:00:00,
723070,220,1,2,,7/6/2007 0:00:00,
723070,221,1,3,,7/6/2007 0:00:00,
723070,222,1,2,,7/6/2007 0:00:00,
723070,223,1,3,,7/6/2007 0:00:00,
723070,224,1,2,,7/6/2007 0:00:00,
723070,225,1,3,,7/6/2007 0:00:00,
723070,226,1,2,,7/6/2007 0:00:00,
723070,227,1,2,,7/6/2007 0:00:00,
723070,228,2,1,,7/6/2007 0:00:00,6/8/2011 7:27:21
723070,229,1,2,,7/6/2007 0:00:00,
723070,230,2,1,,7/6/2007 0:00:00,6/8/2011 7:27:21
723070,231,1,2,,7/6/2007 0:00:00,
723070,232,2,1,,7/6/2007 0:00:00,4/7/2010 14:54:00
723070,233,1,2,,7/6/2007 0:00:00,
723070,234,2,1,,7/6/2007 0:00:00,6/8/2011 7:27:21
723070,235,2,2,,7/6/2007 0:00:00,5/5/2011 12:24:48
723070,236,2,1,,7/6/2007 0:00:00,6/8/2011 7:27:21
723070,237,2,2,,7/6/2007 0:00:00,5/5/2011 12:24:48
723070,238,2,1,,7/6/2007 0:00:00,4/30/2009 11:56:13
723070,239,2,2,,7/6/2007 0:00:00,7/3/2013 13:44:31
723070,240,2,1,,7/6/2007 0:00:00,2/13/2009 7:24:02
723070,241,1,2,,7/6/2007 0:00:00,
723070,242,2,1,,7/6/2007 0:00:00,4/30/2009 11:56:13
723070,243,1,2,,7/6/2007 0:00:00,
723070,244,1,1,,7/6/2007 0:00:00,
723070,245,1,2,,7/6/2007 0:00:00,
723070,246,1,1,,7/6/2007 0:00:00,
723070,247,1,2,,7/6/2007 0:00:00,
723070,248,2,1,,7/6/2007 0:00:00,2/13/2009 7:24:02
723070,249,1,2,,7/6/2007 0:00:00,
723070,250,1,1,,7/6/2007 0:00:00,
723070,251,1,2,,7/6/2007 0:00:00,
723070,252,2,1,,7/6/2007 0:00:00,2/13/2009 7:24:02
723070,253,1,2,,7/6/2007 0:00:00,
723070,254,1,1,,7/6/2007 0:00:00,
723070,255,1,2,,7/6/2007 0:00:00,
723070,256,1,1,,7/6/2007 0:00:00,
723070,257,1,2,,7/6/2007 0:00:00,
723070,258,2,1,,7/6/2007 0:00:00,2/13/2009 7:24:02
723070,259,1,2,,7/6/2007 0:00:00,
723070,260,2,1,,7/6/2007 0:00:00,2/13/2009 7:24:02
723070,261,1,2,,7/6/2007 0:00:00,
723070,262,2,1,,7/6/2007 0:00:00,2/13/2009 7:24:02
723070,263,1,2,,7/6/2007 0:00:00,
723070,264,2,1,,7/6/2007 0:00:00,2/13/2009 7:24:02
723070,265,1,2,,7/6/2007 0:00:00,
723070,266,2,1,,7/6/2007 0:00:00,2/13/2009 7:24:02
723070,267,1,2,,7/6/2007 0:00:00,
723070,268,1,1,,7/6/2007 0:00:00,
723070,269,1,2,,7/6/2007 0:00:00,
723070,270,2,1,,7/6/2007 0:00:00,2/13/2009 7:24:02
723070,271,1,2,,7/6/2007 0:00:00,
723070,272,1,1,,7/6/2007 0:00:00,
723070,273,1,2,,7/6/2007 0:00:00,
723070,274,1,1,,7/6/2007 0:00:00,
723070,275,1,2,,7/6/2007 0:00:00,
723070,276,1,3,,7/6/2007 0:00:00,
723070,277,1,2,,7/6/2007 0:00:00,
723070,278,1,3,,7/6/2007 0:00:00,
723070,279,1,2,,7/6/2007 0:00:00,
723070,280,1,3,,7/6/2007 0:00:00,
723070,281,1,2,,7/6/2007 0:00:00,
723070,282,1,3,,7/6/2007 0:00:00,
723070,283,1,2,,7/6/2007 0:00:00,
723070,284,1,3,,7/6/2007 0:00:00,
723070,285,1,2,,7/6/2007 0:00:00,
723070,286,1,3,,7/6/2007 0:00:00,
723070,287,1,2,,7/6/2007 0:00:00,
723070,288,1,2,,7/6/2007 0:00:00,
723070,289,1,1,,7/6/2007 0:00:00,
723070,290,1,2,,7/6/2007 0:00:00,
723070,291,1,1,,7/6/2007 0:00:00,
723070,292,1,2,,7/6/2007 0:00:00,
723070,293,2,1,,7/6/2007 0:00:00,2/13/2009 7:24:02
723070,294,1,2,,7/6/2007 0:00:00,
723070,295,1,1,,7/6/2007 0:00:00,
723070,296,1,2,,7/6/2007 0:00:00,
723070,297,1,1,,7/6/2007 0:00:00,
723070,298,1,2,,7/6/2007 0:00:00,
723070,299,2,1,,7/6/2007 0:00:00,7/3/2008 10:02:58
723070,300,1,2,,7/6/2007 0:00:00,
723070,301,1,1,,7/6/2007 0:00:00,
723070,302,1,2,,7/6/2007 0:00:00,
723070,303,2,1,,7/6/2007 0:00:00,2/13/2009 7:24:02
723070,304,1,2,,7/6/2007 0:00:00,
723070,305,2,1,,7/6/2007 0:00:00,2/13/2009 7:24:02
723070,306,1,2,,7/6/2007 0:00:00,
723070,307,2,1,,7/6/2007 0:00:00,2/13/2009 7:24:02
723070,308,1,2,,7/6/2007 0:00:00,
723070,309,2,1,,7/6/2007 0:00:00,2/13/2009 7:24:02
723070,310,1,2,,7/6/2007 0:00:00,
723070,311,2,1,,7/6/2007 0:00:00,2/13/2009 7:24:02
723070,312,1,2,,7/6/2007 0:00:00,
723070,313,1,1,,7/6/2007 0:00:00,
723070,314,1,2,,7/6/2007 0:00:00,
723070,315,1,1,,7/6/2007 0:00:00,
723070,316,1,2,,7/6/2007 0:00:00,
723070,317,1,1,,7/6/2007 0:00:00,
723070,318,1,2,,7/6/2007 0:00:00,
723070,319,1,1,,7/6/2007 0:00:00,
723070,320,1,2,,7/6/2007 0:00:00,
723070,321,1,1,,7/6/2007 0:00:00,
723070,322,1,2,,7/6/2007 0:00:00,
723070,324,1,2,,7/6/2007 0:00:00,
723070,325,1,3,,7/6/2007 0:00:00,
723070,326,1,1,,7/6/2007 0:00:00,
723070,327,1,2,,7/6/2007 0:00:00,
723070,330,2,1,,7/6/2007 0:00:00,7/3/2008 10:02:58
723070,331,1,2,,7/6/2007 0:00:00,
723070,332,2,1,,7/6/2007 0:00:00,7/3/2008 10:02:58
723070,333,1,2,,7/6/2007 0:00:00,
723070,334,1,1,,7/6/2007 0:00:00,
723070,335,1,2,,7/6/2007 0:00:00,
723070,336,1,1,,7/6/2007 0:00:00,
723070,337,1,2,,7/6/2007 0:00:00,
723070,338,1,1,,7/6/2007 0:00:00,
723070,339,1,2,,7/6/2007 0:00:00,
723070,340,1,1,,7/6/2007 0:00:00,
723070,341,1,2,,7/6/2007 0:00:00,
723070,342,1,1,,7/6/2007 0:00:00,
723070,343,1,2,,7/6/2007 0:00:00,
723070,344,1,1,,7/6/2007 0:00:00,
723070,345,1,2,,7/6/2007 0:00:00,
723070,346,2,1,,7/6/2007 0:00:00,11/25/2011 9:06:13
723070,347,1,2,,7/6/2007 0:00:00,
723070,348,1,1,,7/6/2007 0:00:00,
723070,349,1,2,,7/6/2007 0:00:00,
723070,350,2,1,,7/6/2007 0:00:00,11/30/2011 11:29:51
723070,351,1,2,,7/6/2007 0:00:00,
723070,352,2,1,,7/6/2007 0:00:00,11/25/2011 9:02:29
723070,353,1,2,,7/6/2007 0:00:00,
723070,354,2,1,,7/6/2007 0:00:00,6/6/2014 13:50:41
723070,355,1,2,,7/6/2007 0:00:00,
723070,356,1,3,,7/6/2007 0:00:00,
723070,357,1,2,,7/6/2007 0:00:00,
723070,358,1,3,,7/6/2007 0:00:00,
723070,359,1,2,,7/6/2007 0:00:00,
723070,360,1,3,,7/6/2007 0:00:00,
723070,361,1,2,,7/6/2007 0:00:00,
723070,362,2,1,,7/6/2007 0:00:00,6/6/2014 13:50:41
723070,363,1,2,,7/6/2007 0:00:00,
723070,364,1,3,,7/6/2007 0:00:00,
723070,365,1,2,,7/6/2007 0:00:00,
723070,366,1,3,,7/6/2007 0:00:00,
723070,367,1,2,,7/6/2007 0:00:00,
723070,368,2,1,,7/6/2007 0:00:00,2/13/2009 7:24:02
723070,369,1,2,,7/6/2007 0:00:00,
723070,370,2,1,,7/6/2007 0:00:00,2/13/2009 7:24:02
723070,371,1,2,,7/6/2007 0:00:00,
723070,372,2,1,,7/6/2007 0:00:00,2/13/2009 7:24:02
723070,373,1,2,,7/6/2007 0:00:00,
723070,374,2,1,,7/6/2007 0:00:00,6/6/2014 13:50:41
723070,375,1,2,,7/6/2007 0:00:00,
723070,376,2,1,,7/6/2007 0:00:00,6/6/2014 13:50:41
723070,377,1,2,,7/6/2007 0:00:00,
723070,378,2,1,,7/6/2007 0:00:00,2/13/2009 7:24:02
723070,379,1,2,,7/6/2007 0:00:00,
723070,380,1,1,,7/6/2007 0:00:00,
723070,381,1,2,,7/6/2007 0:00:00,
723070,382,2,1,,7/6/2007 0:00:00,2/13/2009 7:24:02
723070,383,1,2,,7/6/2007 0:00:00,
723070,384,2,1,,7/6/2007 0:00:00,5/17/2011 7:12:08
723070,385,1,2,,7/6/2007 0:00:00,
723070,386,1,3,,7/6/2007 0:00:00,
723070,387,1,2,,7/6/2007 0:00:00,
723070,388,1,2,,7/6/2007 0:00:00,
723070,389,1,3,,7/6/2007 0:00:00,
723070,390,1,2,,7/6/2007 0:00:00,
723070,391,1,3,,7/6/2007 0:00:00,
723070,392,1,2,,7/6/2007 0:00:00,
723070,393,1,3,,7/6/2007 0:00:00,
723070,394,1,2,,7/6/2007 0:00:00,
723070,395,1,3,,7/6/2007 0:00:00,
723070,400,2,1,,7/6/2007 0:00:00,5/17/2011 7:12:08
723070,401,1,2,,7/6/2007 0:00:00,
723070,402,2,1,,7/6/2007 0:00:00,10/17/2012 7:56:00
723070,403,1,2,,7/6/2007 0:00:00,
723070,404,1,1,,7/6/2007 0:00:00,
723070,405,1,2,,7/6/2007 0:00:00,
723070,406,2,1,,7/6/2007 0:00:00,2/13/2009 7:24:02
723070,407,1,2,,7/6/2007 0:00:00,
723070,408,1,1,,7/6/2007 0:00:00,
723070,409,1,2,,7/6/2007 0:00:00,
723070,410,2,1,,7/6/2007 0:00:00,5/17/2011 7:12:08
723070,411,1,2,,7/6/2007 0:00:00,
723070,412,1,3,,7/6/2007 0:00:00,
723070,413,2,1,,7/6/2007 0:00:00,5/17/2011 7:12:08
723070,414,1,2,,7/6/2007 0:00:00,
723070,415,1,3,,7/6/2007 0:00:00,
723070,416,1,1,,7/6/2007 0:00:00,
723070,417,1,2,,7/6/2007 0:00:00,
723070,418,1,1,,7/6/2007 0:00:00,
723070,419,1,2,,7/6/2007 0:00:00,
723070,420,2,1,,7/6/2007 0:00:00,10/17/2012 7:56:00
723070,421,1,2,,7/6/2007 0:00:00,
723070,422,1,3,,7/6/2007 0:00:00,
723070,423,1,2,,7/6/2007 0:00:00,
723070,424,1,3,,7/6/2007 0:00:00,
723070,425,1,2,,7/6/2007 0:00:00,
723070,426,1,2,,7/6/2007 0:00:00,
723070,427,1,1,,7/6/2007 0:00:00,
723070,428,1,2,,7/6/2007 0:00:00,
723070,429,1,1,,7/6/2007 0:00:00,
723070,430,1,2,,7/6/2007 0:00:00,
723070,431,1,1,,7/6/2007 0:00:00,
723070,432,1,2,,7/6/2007 0:00:00,
723070,433,2,1,,7/6/2007 0:00:00,10/17/2012 7:56:00
723070,434,1,2,,7/6/2007 0:00:00,
723070,435,2,1,,7/6/2007 0:00:00,7/21/2010 10:14:50
723070,436,1,2,,7/6/2007 0:00:00,
723070,437,1,3,,7/6/2007 0:00:00,
723070,438,1,2,,7/6/2007 0:00:00,
723070,439,1,3,,7/6/2007 0:00:00,
723070,440,1,2,,7/6/2007 0:00:00,
723070,441,2,3,,7/6/2007 0:00:00,5/26/2011 14:37:32
723070,442,1,2,,7/6/2007 0:00:00,
723070,443,1,3,,7/6/2007 0:00:00,
723070,444,1,2,,7/6/2007 0:00:00,
723070,445,1,3,,7/6/2007 0:00:00,
723070,446,1,2,,7/6/2007 0:00:00,
723070,447,1,3,,7/6/2007 0:00:00,
723070,448,1,2,,7/6/2007 0:00:00,
723070,449,1,2,,7/6/2007 0:00:00,
723070,450,2,1,,7/6/2007 0:00:00,6/23/2011 7:18:05
723070,451,1,2,,7/6/2007 0:00:00,
723070,452,2,3,,7/6/2007 0:00:00,5/26/2011 14:37:32
723070,453,1,2,,7/6/2007 0:00:00,
723070,454,1,2,,7/6/2007 0:00:00,
723070,455,1,1,,7/6/2007 0:00:00,
723070,456,1,2,,7/6/2007 0:00:00,
723070,457,1,1,,7/6/2007 0:00:00,
723070,458,1,2,,7/6/2007 0:00:00,
723070,459,2,1,,7/6/2007 0:00:00,5/14/2011 8:57:52
723070,460,1,2,,7/6/2007 0:00:00,
723070,461,1,1,,7/6/2007 0:00:00,
723070,462,1,2,,7/6/2007 0:00:00,
723070,463,1,3,,7/6/2007 0:00:00,
723070,464,1,2,,7/6/2007 0:00:00,
723070,465,1,2,,7/6/2007 0:00:00,
723070,466,1,3,,7/6/2007 0:00:00,
723070,467,1,2,,7/6/2007 0:00:00,
723070,468,1,3,,7/6/2007 0:00:00,
723070,469,1,2,,7/6/2007 0:00:00,
723070,470,1,3,,7/6/2007 0:00:00,
723070,471,1,2,,7/6/2007 0:00:00,
723070,472,1,3,,7/6/2007 0:00:00,
723070,473,1,2,,7/6/2007 0:00:00,
723070,474,1,3,,7/6/2007 0:00:00,
723070,475,1,2,,7/6/2007 0:00:00,
723070,476,1,3,,7/6/2007 0:00:00,
723070,477,1,1,,7/6/2007 0:00:00,
723070,478,1,2,,7/6/2007 0:00:00,
723070,481,1,1,,7/6/2007 0:00:00,
723070,482,1,2,,7/6/2007 0:00:00,
723070,486,1,1,,7/6/2007 0:00:00,
723070,487,1,2,,7/6/2007 0:00:00,
723070,488,1,1,,7/6/2007 0:00:00,
723070,489,1,2,,7/6/2007 0:00:00,
723070,490,1,1,,7/6/2007 0:00:00,
723070,491,1,2,,7/6/2007 0:00:00,
723070,492,1,3,,7/6/2007 0:00:00,
723070,493,1,1,,7/6/2007 0:00:00,
723070,494,1,2,,7/6/2007 0:00:00,
723070,495,1,1,,7/6/2007 0:00:00,
723070,496,1,2,,7/6/2007 0:00:00,
723070,497,2,1,,7/6/2007 0:00:00,9/27/2010 14:38:28
723070,498,1,2,,7/6/2007 0:00:00,
723070,499,1,1,,7/6/2007 0:00:00,
723070,500,1,2,,7/6/2007 0:00:00,
723070,501,1,3,,7/6/2007 0:00:00,
723070,502,1,1,,7/6/2007 0:00:00,
723070,505,1,2,,7/6/2007 0:00:00,
723070,506,1,3,,7/6/2007 0:00:00,
723070,508,1,1,,7/6/2007 0:00:00,
723070,509,1,2,,7/6/2007 0:00:00,
723070,510,1,3,,7/6/2007 0:00:00,
723070,511,1,2,,7/6/2007 0:00:00,
723070,512,1,3,,7/6/2007 0:00:00,
723070,513,1,2,,7/6/2007 0:00:00,
723070,514,1,3,,7/6/2007 0:00:00,
723070,515,1,2,,7/6/2007 0:00:00,
723070,516,1,3,,7/6/2007 0:00:00,
723070,517,1,2,,7/6/2007 0:00:00,
723070,518,1,1,,7/6/2007 0:00:00,
723070,519,1,2,,7/6/2007 0:00:00,
723070,520,1,3,,7/6/2007 0:00:00,
723070,521,1,2,,7/6/2007 0:00:00,
723070,522,1,1,,7/6/2007 0:00:00,
723070,523,1,2,,7/6/2007 0:00:00,
723070,524,1,3,,7/6/2007 0:00:00,
723070,525,1,2,,7/6/2007 0:00:00,
723070,526,1,1,,7/6/2007 0:00:00,
723070,527,1,2,,7/6/2007 0:00:00,
723070,528,1,3,,7/6/2007 0:00:00,
723070,529,1,2,,7/6/2007 0:00:00,
723070,530,1,3,,7/6/2007 0:00:00,
723070,531,1,2,,7/6/2007 0:00:00,
723070,532,1,3,,7/6/2007 0:00:00,
723070,533,1,2,,7/6/2007 0:00:00,
723070,534,1,3,,7/6/2007 0:00:00,
723070,535,1,2,,7/6/2007 0:00:00,
723070,536,1,3,,7/6/2007 0:00:00,
723070,537,1,2,,7/6/2007 0:00:00,
723070,538,1,3,,7/6/2007 0:00:00,
723070,539,1,2,,7/6/2007 0:00:00,
723070,540,1,3,,7/6/2007 0:00:00,
723070,541,1,2,,7/6/2007 0:00:00,
723070,542,1,1,,7/6/2007 0:00:00,
723070,543,1,2,,7/6/2007 0:00:00,
723070,544,1,3,,7/6/2007 0:00:00,
723070,545,1,1,,7/6/2007 0:00:00,
723070,546,1,2,,7/6/2007 0:00:00,
